id,plot_id,reading_type,value,recorded_at
536,331,soil_moisture,34.71,2026-04-10 10:00:00
537,371,temperature,31.61,2026-03-31 07:00:00
538,190,humidity,35.22,2026-02-10 08:00:00
539,60,rainfall,35.27,2026-03-05 08:00:00
540,442,soil_moisture,49.23,2025-10-15 20:00:00
541,326,temperature,23.49,2026-03-26 19:00:00
542,323,temperature,21.93,2025-07-25 17:00:00
543,220,humidity,53.98,2026-01-30 14:00:00
544,396,rainfall,0.0,2025-07-05 08:00:00
545,186,temperature,23.74,2026-01-27 18:00:00
546,321,humidity,57.35,2025-09-10 20:00:00
547,215,humidity,50.18,2026-03-14 22:00:00
548,17,temperature,29.61,2025-07-19 21:00:00
549,133,humidity,57.93,2025-07-02 03:00:00
550,211,temperature,23.31,2026-02-02 08:00:00
551,170,rainfall,44.81,2025-07-03 14:00:00
552,318,humidity,40.75,2026-04-05 21:00:00
553,294,humidity,46.38,2026-01-04 14:00:00
554,205,temperature,24.92,2025-12-25 18:00:00
555,293,humidity,45.45,2026-02-10 14:00:00
556,389,rainfall,0.0,2026-03-16 09:00:00
557,212,humidity,46.61,2025-11-16 19:00:00
558,167,temperature,36.5,2025-12-25 16:00:00
559,354,soil_moisture,27.62,2026-03-07 15:00:00
560,308,humidity,53.26,2025-12-27 12:00:00
561,311,humidity,51.35,2025-10-07 10:00:00
562,16,rainfall,38.89,2025-08-19 14:00:00
563,167,temperature,37.67,2025-12-24 00:00:00
564,60,soil_moisture,24.58,2026-03-05 08:00:00
565,448,temperature,27.95,2025-12-14 08:00:00
566,311,rainfall,46.16,2025-10-09 10:00:00
567,308,soil_moisture,35.63,2025-12-26 18:00:00
568,171,humidity,46.7,2026-01-17 20:00:00
569,7,rainfall,0.0,2025-12-15 07:00:00
570,9,soil_moisture,35.1,2025-09-19 17:00:00
571,78,rainfall,57.71,2025-09-25 18:00:00
572,90,soil_moisture,35.88,2025-08-20 16:00:00
573,335,rainfall,0.0,2025-09-03 15:00:00
574,342,temperature,24.91,2026-03-28 17:00:00
575,89,humidity,66.46,2026-02-26 04:00:00
576,428,humidity,43.81,2026-01-30 22:00:00
577,235,humidity,54.47,2026-03-31 14:00:00
578,55,humidity,59.85,2025-08-31 09:00:00
579,362,temperature,22.42,2026-04-17 19:00:00
580,128,temperature,23.25,2025-07-11 09:00:00
581,351,temperature,22.49,2026-02-12 12:00:00
582,361,soil_moisture,26.12,2025-10-18 21:00:00
583,343,rainfall,0.0,2026-01-12 07:00:00
584,273,humidity,49.39,2026-01-08 00:00:00
585,82,rainfall,0.0,2026-02-20 05:00:00
586,134,soil_moisture,43.62,2026-01-06 06:00:00
587,91,temperature,20.08,2026-02-22 14:00:00
588,212,rainfall,0.0,2025-11-16 05:00:00
589,148,soil_moisture,50.02,2025-12-03 13:00:00
590,330,soil_moisture,23.55,2025-10-02 14:00:00
591,311,soil_moisture,35.72,2025-10-09 13:00:00
592,292,soil_moisture,39.8,2025-09-24 18:00:00
593,135,temperature,26.97,2025-12-06 19:00:00
594,294,temperature,26.19,2026-01-03 18:00:00
595,97,temperature,33.09,2026-02-13 04:00:00
596,277,rainfall,0.0,2025-09-12 01:00:00
597,125,soil_moisture,44.87,2025-11-20 13:00:00
598,413,soil_moisture,42.29,2026-01-12 10:00:00
599,283,humidity,43.74,2026-02-21 02:00:00
600,282,temperature,26.33,2026-01-10 10:00:00
601,446,rainfall,0.0,2026-04-20 05:00:00
602,362,temperature,23.31,2026-04-19 11:00:00
603,335,temperature,22.53,2025-09-03 18:00:00
604,143,rainfall,0.0,2025-08-11 20:00:00
605,335,temperature,24.65,2025-09-03 05:00:00
606,204,rainfall,0.0,2025-08-24 18:00:00
607,272,humidity,64.38,2025-12-03 02:00:00
608,362,soil_moisture,31.09,2026-04-18 09:00:00
609,223,rainfall,54.45,2025-12-14 13:00:00
610,381,humidity,45.73,2025-10-24 18:00:00
611,229,temperature,30.5,2025-11-11 05:00:00
612,377,temperature,30.54,2025-07-11 05:00:00
613,140,humidity,49.86,2025-09-12 06:00:00
614,122,rainfall,25.73,2025-12-23 05:00:00
615,36,rainfall,0.0,2026-03-18 21:00:00
616,298,humidity,49.11,2025-09-13 07:00:00
617,322,humidity,61.57,2026-01-17 02:00:00
618,326,soil_moisture,21.89,2026-03-26 16:00:00
619,165,rainfall,0.0,2025-06-30 21:00:00
620,389,soil_moisture,36.48,2026-03-18 05:00:00
621,157,soil_moisture,31.69,2026-01-19 22:00:00
622,419,humidity,53.35,2025-09-24 18:00:00
623,205,temperature,24.64,2025-12-26 03:00:00
624,402,humidity,53.79,2026-03-29 00:00:00
625,91,soil_moisture,41.21,2026-02-23 19:00:00
626,260,rainfall,37.19,2025-09-21 19:00:00
627,45,temperature,20.09,2026-02-09 05:00:00
628,123,temperature,25.01,2025-11-16 13:00:00
629,117,humidity,50.07,2025-08-22 21:00:00
630,285,rainfall,0.0,2025-09-06 11:00:00
631,16,humidity,62.06,2025-08-18 16:00:00
632,386,rainfall,0.0,2026-04-05 19:00:00
633,32,temperature,27.93,2025-07-26 23:00:00
634,440,rainfall,0.0,2025-07-08 06:00:00
635,89,temperature,33.83,2026-02-27 12:00:00
636,220,rainfall,0.0,2026-01-30 19:00:00
637,4,soil_moisture,30.42,2026-04-11 13:00:00
638,215,rainfall,0.0,2026-03-14 22:00:00
639,151,soil_moisture,22.95,2026-03-17 00:00:00
640,59,soil_moisture,50.6,2025-12-10 14:00:00
641,30,rainfall,0.0,2025-08-20 14:00:00
642,193,temperature,26.65,2026-03-18 17:00:00
643,238,rainfall,0.0,2025-11-25 21:00:00
644,136,humidity,64.05,2025-11-11 21:00:00
645,29,humidity,41.55,2026-01-18 15:00:00
646,296,temperature,38.26,2025-08-21 03:00:00
647,376,temperature,30.2,2025-09-13 13:00:00
648,147,humidity,68.47,2026-03-08 17:00:00
649,402,humidity,55.06,2026-03-29 02:00:00
650,55,humidity,67.22,2025-09-02 00:00:00
651,309,soil_moisture,35.66,2026-04-07 20:00:00
652,117,humidity,43.05,2025-08-21 02:00:00
653,215,soil_moisture,39.32,2026-03-14 09:00:00
654,16,temperature,26.56,2025-08-18 02:00:00
655,222,temperature,27.63,2025-10-15 13:00:00
656,382,temperature,21.16,2025-07-31 19:00:00
657,376,rainfall,0.0,2025-09-13 16:00:00
658,353,temperature,18.0,2026-03-18 09:00:00
659,226,soil_moisture,35.66,2026-04-21 17:00:00
660,161,soil_moisture,29.6,2026-01-07 18:00:00
661,227,humidity,65.87,2025-10-17 08:00:00
662,115,temperature,32.06,2025-10-26 07:00:00
663,440,rainfall,0.0,2025-07-08 03:00:00
664,361,rainfall,0.0,2025-10-19 06:00:00
665,126,rainfall,0.0,2025-08-17 20:00:00
666,341,soil_moisture,40.31,2025-11-24 11:00:00
667,148,soil_moisture,47.84,2025-12-03 03:00:00
668,210,soil_moisture,41.29,2025-11-04 20:00:00
669,94,humidity,65.47,2025-09-28 08:00:00
670,240,rainfall,0.0,2026-04-22 07:00:00
671,147,humidity,65.87,2026-03-08 22:00:00
672,9,temperature,32.36,2025-09-19 14:00:00
673,384,rainfall,0.0,2025-08-17 02:00:00
674,148,soil_moisture,47.83,2025-12-02 18:00:00
675,60,soil_moisture,24.77,2026-03-05 16:00:00
676,323,temperature,23.54,2025-07-26 12:00:00
677,326,temperature,21.71,2026-03-27 23:00:00
678,9,rainfall,0.0,2025-09-20 04:00:00
679,169,soil_moisture,38.22,2026-03-22 23:00:00
680,303,rainfall,0.0,2025-08-22 04:00:00
681,227,humidity,62.76,2025-10-17 12:00:00
682,238,soil_moisture,29.72,2025-11-24 15:00:00
683,335,temperature,25.08,2025-09-03 17:00:00
684,401,rainfall,0.0,2025-12-11 11:00:00
685,204,humidity,66.84,2025-08-24 07:00:00
686,437,soil_moisture,47.28,2025-10-03 15:00:00
687,386,humidity,59.23,2026-04-05 00:00:00
688,77,temperature,21.62,2026-03-28 01:00:00
689,442,rainfall,0.0,2025-10-15 16:00:00
690,89,rainfall,44.83,2026-02-27 23:00:00
691,285,temperature,28.33,2025-09-06 23:00:00
692,370,humidity,51.24,2025-07-09 03:00:00
693,308,soil_moisture,28.74,2025-12-27 02:00:00
694,421,rainfall,0.0,2025-07-11 18:00:00
695,82,temperature,25.62,2026-02-20 07:00:00
696,30,temperature,23.84,2025-08-21 06:00:00
697,166,rainfall,0.0,2025-11-30 12:00:00
698,24,temperature,500.0,2026-03-05 20:00:00
699,419,rainfall,34.61,2025-09-24 15:00:00
700,24,soil_moisture,35.77,2026-03-04 12:00:00
701,268,rainfall,48.46,2025-12-24 06:00:00
702,411,humidity,59.73,2025-08-25 00:00:00
703,364,soil_moisture,41.75,2025-12-22 04:00:00
704,193,humidity,52.82,2026-03-20 01:00:00
705,427,soil_moisture,24.43,2025-07-09 17:00:00
706,159,soil_moisture,24.54,2025-09-19 09:00:00
707,74,humidity,46.91,2025-10-22 16:00:00
708,201,rainfall,0.0,2026-03-31 02:00:00
709,321,soil_moisture,30.36,2025-09-10 03:00:00
710,440,humidity,46.11,2025-07-09 01:00:00
711,140,soil_moisture,45.27,2025-09-14 03:00:00
712,24,temperature,27.35,2026-03-04 12:00:00
713,136,humidity,63.34,2025-11-11 15:00:00
714,180,rainfall,0.0,2025-12-25 19:00:00
715,386,temperature,30.99,2026-04-06 03:00:00
716,377,rainfall,0.0,2025-07-12 02:00:00
717,389,temperature,32.61,2026-03-16 17:00:00
718,371,temperature,31.82,2026-04-01 08:00:00
719,308,temperature,24.9,2025-12-26 13:00:00
720,371,soil_moisture,29.19,2026-03-30 18:00:00
721,30,humidity,57.24,2025-08-19 12:00:00
722,327,humidity,63.88,2025-07-28 18:00:00
723,180,soil_moisture,38.46,2025-12-26 07:00:00
724,91,temperature,22.39,2026-02-23 01:00:00
725,48,humidity,59.96,2025-12-30 12:00:00
726,16,humidity,64.29,2025-08-18 18:00:00
727,70,humidity,53.03,2025-12-09 17:00:00
728,226,soil_moisture,33.11,2026-04-22 04:00:00
729,78,soil_moisture,41.08,2025-09-27 00:00:00
730,308,temperature,22.19,2025-12-26 20:00:00
731,431,humidity,47.28,2025-07-01 15:00:00
732,44,soil_moisture,33.94,2025-10-08 00:00:00
733,177,soil_moisture,20.91,2026-03-12 16:00:00
734,413,soil_moisture,43.43,2026-01-12 18:00:00
735,318,humidity,34.7,2026-04-06 10:00:00
736,191,soil_moisture,37.05,2026-04-06 05:00:00
737,122,humidity,70.83,2025-12-21 13:00:00
738,105,soil_moisture,45.39,2026-01-28 16:00:00
739,427,humidity,47.65,2025-07-11 17:00:00
740,143,temperature,33.74,2025-08-10 01:00:00
741,72,temperature,21.99,2025-08-20 01:00:00
742,28,soil_moisture,38.36,2025-07-10 09:00:00
743,354,soil_moisture,29.97,2026-03-07 12:00:00
744,272,humidity,58.0,2025-12-02 17:00:00
745,185,humidity,55.56,2026-03-04 11:00:00
746,210,temperature,33.74,2025-11-04 01:00:00
747,384,temperature,25.6,2025-08-17 03:00:00
748,114,rainfall,0.0,2026-04-19 19:00:00
749,178,humidity,64.34,2025-12-16 13:00:00
750,190,humidity,33.24,2026-02-10 02:00:00
751,305,humidity,51.4,2025-06-28 06:00:00
752,229,temperature,31.87,2025-11-11 02:00:00
753,49,soil_moisture,30.77,2025-10-01 01:00:00
754,133,soil_moisture,33.44,2025-07-02 03:00:00
755,73,humidity,70.53,2025-10-08 09:00:00
756,191,humidity,56.9,2026-04-07 18:00:00
757,10,rainfall,0.0,2026-03-28 07:00:00
758,354,temperature,28.48,2026-03-06 19:00:00
759,427,rainfall,0.0,2025-07-10 03:00:00
760,353,soil_moisture,33.47,2026-03-18 01:00:00
761,277,temperature,25.38,2025-09-11 04:00:00
762,371,humidity,66.27,2026-03-31 09:00:00
763,287,temperature,23.68,2026-04-04 05:00:00
764,185,humidity,48.3,2026-03-05 17:00:00
765,413,rainfall,33.66,2026-01-12 13:00:00
766,32,humidity,64.66,2025-07-26 10:00:00
767,305,humidity,51.74,2025-06-26 10:00:00
768,212,humidity,40.73,2025-11-16 03:00:00
769,29,soil_moisture,23.1,2026-01-19 16:00:00
770,55,humidity,63.06,2025-09-01 03:00:00
771,1,rainfall,23.04,2026-03-02 01:00:00
772,402,temperature,31.96,2026-03-29 20:00:00
773,159,soil_moisture,25.15,2025-09-19 22:00:00
774,65,humidity,69.11,2025-07-10 07:00:00
775,335,soil_moisture,34.86,2025-09-03 07:00:00
776,449,humidity,68.32,2025-09-16 21:00:00
777,148,temperature,31.46,2025-12-02 18:00:00
778,353,soil_moisture,39.4,2026-03-20 11:00:00
779,229,rainfall,0.0,2025-11-11 12:00:00
780,148,humidity,61.64,2025-12-03 10:00:00
781,184,rainfall,0.0,2026-01-06 01:00:00
782,362,soil_moisture,23.52,2026-04-19 01:00:00
783,50,temperature,21.46,2026-03-09 12:00:00
784,444,humidity,63.47,2025-12-11 12:00:00
785,211,rainfall,0.0,2026-02-03 08:00:00
786,424,rainfall,0.0,2026-01-05 15:00:00
787,447,soil_moisture,28.72,2025-09-18 18:00:00
788,215,humidity,40.17,2026-03-15 09:00:00
789,293,rainfall,46.77,2026-02-09 13:00:00
790,142,humidity,65.78,2025-11-15 14:00:00
791,403,soil_moisture,45.46,2025-11-07 00:00:00
792,330,rainfall,0.0,2025-10-02 08:00:00
793,90,humidity,55.77,2025-08-20 23:00:00
794,306,temperature,31.59,2025-12-29 22:00:00
795,59,temperature,25.6,2025-12-08 07:00:00
796,157,soil_moisture,27.07,2026-01-20 18:00:00
797,204,soil_moisture,41.39,2025-08-25 12:00:00
798,351,humidity,41.82,2026-02-13 04:00:00
799,204,soil_moisture,39.89,2025-08-24 08:00:00
800,330,rainfall,59.16,2025-10-03 02:00:00
801,428,rainfall,0.0,2026-01-30 05:00:00
802,310,soil_moisture,37.69,2025-12-22 17:00:00
803,367,rainfall,0.0,2025-11-22 00:00:00
804,46,rainfall,42.88,2025-09-19 04:00:00
805,117,temperature,25.46,2025-08-21 18:00:00
806,66,humidity,51.76,2026-01-08 08:00:00
807,76,humidity,67.02,2026-04-15 02:00:00
808,91,humidity,70.48,2026-02-23 17:00:00
809,411,temperature,28.52,2025-08-23 23:00:00
810,78,humidity,47.36,2025-09-25 07:00:00
811,340,temperature,34.09,2025-12-25 16:00:00
812,294,humidity,57.37,2026-01-03 15:00:00
813,154,humidity,67.66,2025-08-20 09:00:00
814,386,humidity,71.66,2026-04-05 15:00:00
815,385,humidity,52.34,2026-03-23 23:00:00
816,288,temperature,24.41,2025-07-06 19:00:00
817,448,soil_moisture,32.47,2025-12-14 00:00:00
818,205,temperature,26.61,2025-12-24 11:00:00
819,77,rainfall,30.57,2026-03-27 17:00:00
820,91,soil_moisture,36.85,2026-02-23 12:00:00
821,235,humidity,57.83,2026-03-30 03:00:00
822,211,temperature,25.21,2026-02-02 21:00:00
823,117,soil_moisture,31.63,2025-08-22 21:00:00
824,193,temperature,27.01,2026-03-18 06:00:00
825,161,soil_moisture,38.18,2026-01-06 18:00:00
826,9,humidity,53.56,2025-09-20 11:00:00
827,448,temperature,25.7,2025-12-14 05:00:00
828,290,humidity,47.49,2026-02-25 09:00:00
829,444,rainfall,28.35,2025-12-13 03:00:00
830,227,temperature,36.46,2025-10-16 18:00:00
831,165,rainfall,0.0,2025-07-01 13:00:00
832,318,temperature,33.55,2026-04-04 06:00:00
833,295,rainfall,58.88,2026-04-11 14:00:00
834,308,rainfall,0.0,2025-12-27 14:00:00
835,419,temperature,24.11,2025-09-26 04:00:00
836,300,temperature,22.63,2025-10-26 08:00:00
837,235,rainfall,0.0,2026-03-30 23:00:00
838,377,humidity,36.0,2025-07-13 02:00:00
839,99,temperature,30.26,2025-10-09 05:00:00
840,71,soil_moisture,43.37,2025-10-01 10:00:00
841,125,rainfall,0.0,2025-11-20 03:00:00
842,9,temperature,33.69,2025-09-20 23:00:00
843,282,soil_moisture,42.0,2026-01-11 06:00:00
844,59,temperature,22.15,2025-12-08 11:00:00
845,55,temperature,31.44,2025-09-02 12:00:00
846,180,soil_moisture,34.88,2025-12-25 13:00:00
847,310,soil_moisture,33.8,2025-12-22 16:00:00
848,36,humidity,56.06,2026-03-18 23:00:00
849,442,soil_moisture,46.15,2025-10-15 08:00:00
850,431,soil_moisture,38.45,2025-07-01 05:00:00
851,386,temperature,26.31,2026-04-05 14:00:00
852,4,soil_moisture,24.24,2026-04-13 13:00:00
853,396,soil_moisture,39.99,2025-07-04 21:00:00
854,13,humidity,69.34,2025-11-02 08:00:00
855,331,humidity,56.31,2026-04-09 05:00:00
856,66,humidity,42.47,2026-01-07 08:00:00
857,306,rainfall,0.0,2025-12-30 08:00:00
858,377,rainfall,54.34,2025-07-13 05:00:00
859,428,soil_moisture,40.73,2026-01-30 22:00:00
860,65,temperature,25.09,2025-07-08 13:00:00
861,45,humidity,49.28,2026-02-10 00:00:00
862,17,rainfall,0.0,2025-07-20 12:00:00
863,151,humidity,64.3,2026-03-17 00:00:00
864,151,temperature,24.96,2026-03-16 22:00:00
865,210,temperature,31.83,2025-11-04 09:00:00
866,381,rainfall,64.3,2025-10-26 15:00:00
867,219,rainfall,52.5,2025-11-19 04:00:00
868,367,humidity,56.25,2025-11-21 15:00:00
869,321,temperature,21.37,2025-09-11 16:00:00
870,134,humidity,42.08,2026-01-07 18:00:00
871,341,soil_moisture,41.73,2025-11-25 13:00:00
872,296,soil_moisture,44.69,2025-08-20 14:00:00
873,272,temperature,28.91,2025-12-02 07:00:00
874,165,rainfall,24.9,2025-07-01 23:00:00
875,82,humidity,41.51,2026-02-21 07:00:00
876,1,temperature,26.41,2026-02-28 03:00:00
877,303,soil_moisture,33.39,2025-08-21 01:00:00
878,4,rainfall,52.65,2026-04-11 20:00:00
879,318,humidity,39.2,2026-04-06 05:00:00
880,440,humidity,47.24,2025-07-10 05:00:00
881,103,humidity,39.13,2026-01-09 19:00:00
882,272,rainfall,35.92,2025-12-03 08:00:00
883,268,soil_moisture,39.39,2025-12-24 19:00:00
884,427,rainfall,0.0,2025-07-09 09:00:00
885,323,rainfall,0.0,2025-07-26 02:00:00
886,447,soil_moisture,29.91,2025-09-18 02:00:00
887,421,rainfall,0.0,2025-07-11 04:00:00
888,361,rainfall,0.0,2025-10-19 12:00:00
889,49,rainfall,0.0,2025-09-30 19:00:00
890,7,rainfall,0.0,2025-12-17 15:00:00
891,330,soil_moisture,31.8,2025-10-01 11:00:00
892,142,temperature,31.41,2025-11-17 15:00:00
893,449,temperature,33.52,2025-09-15 05:00:00
894,273,humidity,47.18,2026-01-06 08:00:00
895,300,temperature,23.03,2025-10-25 17:00:00
896,129,humidity,38.31,2026-04-20 02:00:00
897,402,soil_moisture,18.99,2026-03-29 17:00:00
898,418,humidity,42.25,2025-09-05 01:00:00
899,169,humidity,74.2,2026-03-23 16:00:00
900,133,humidity,65.72,2025-07-03 19:00:00
901,161,temperature,28.82,2026-01-06 05:00:00
902,61,rainfall,0.0,2026-02-06 06:00:00
903,17,humidity,42.17,2025-07-20 23:00:00
904,163,rainfall,0.0,2025-07-04 22:00:00
905,381,temperature,36.85,2025-10-24 22:00:00
906,46,soil_moisture,38.95,2025-09-21 00:00:00
907,196,rainfall,0.0,2026-02-16 19:00:00
908,24,temperature,23.56,2026-03-05 04:00:00
909,219,rainfall,59.5,2025-11-19 10:00:00
910,356,temperature,33.34,2025-12-13 21:00:00
911,235,rainfall,0.0,2026-03-30 20:00:00
912,376,rainfall,55.05,2025-09-13 21:00:00
913,311,soil_moisture,35.9,2025-10-07 17:00:00
914,204,temperature,35.17,2025-08-26 00:00:00
915,318,rainfall,41.88,2026-04-04 03:00:00
916,437,soil_moisture,43.97,2025-10-04 20:00:00
917,45,temperature,21.72,2026-02-09 04:00:00
918,361,humidity,68.12,2025-10-20 04:00:00
919,263,soil_moisture,27.28,2025-12-22 20:00:00
920,240,temperature,21.28,2026-04-22 11:00:00
921,353,temperature,20.74,2026-03-18 15:00:00
922,170,rainfall,0.0,2025-07-04 14:00:00
923,298,rainfall,0.0,2025-09-12 13:00:00
924,440,soil_moisture,42.39,2025-07-09 00:00:00
925,45,humidity,42.25,2026-02-08 04:00:00
926,126,rainfall,0.0,2025-08-18 11:00:00
927,165,soil_moisture,27.3,2025-07-02 08:00:00
928,74,humidity,49.11,2025-10-23 17:00:00
929,263,humidity,52.3,2025-12-22 03:00:00
930,341,soil_moisture,40.68,2025-11-25 10:00:00
931,288,soil_moisture,41.13,2025-07-07 19:00:00
932,370,soil_moisture,29.41,2025-07-10 13:00:00
933,65,humidity,72.95,2025-07-08 13:00:00
934,5,humidity,40.08,2026-04-08 02:00:00
935,1,rainfall,18.55,2026-03-02 00:00:00
936,335,temperature,27.87,2025-09-03 15:00:00
937,186,rainfall,0.0,2026-01-27 08:00:00
938,117,temperature,29.04,2025-08-21 17:00:00
939,346,temperature,34.71,2025-09-25 07:00:00
940,146,temperature,24.75,2025-08-16 09:00:00
941,178,temperature,32.76,2025-12-15 01:00:00
942,240,humidity,57.67,2026-04-22 14:00:00
943,24,rainfall,0.0,2026-03-04 15:00:00
944,180,rainfall,0.0,2025-12-25 04:00:00
945,89,rainfall,40.92,2026-02-26 16:00:00
946,364,rainfall,0.0,2025-12-20 19:00:00
947,421,temperature,24.41,2025-07-13 10:00:00
948,97,temperature,34.11,2026-02-15 07:00:00
949,30,soil_moisture,33.78,2025-08-20 00:00:00
950,43,rainfall,53.84,2025-09-13 03:00:00
951,196,humidity,62.38,2026-02-15 15:00:00
952,160,temperature,33.32,2026-04-16 04:00:00
953,341,temperature,35.41,2025-11-26 20:00:00
954,341,soil_moisture,43.08,2025-11-25 03:00:00
955,72,rainfall,0.0,2025-08-19 01:00:00
956,428,rainfall,0.0,2026-01-30 17:00:00
957,184,rainfall,0.0,2026-01-07 01:00:00
958,300,humidity,71.9,2025-10-25 08:00:00
959,184,temperature,29.97,2026-01-06 21:00:00
960,128,temperature,22.97,2025-07-09 16:00:00
961,292,soil_moisture,49.81,2025-09-25 20:00:00
962,346,humidity,71.57,2025-09-25 17:00:00
963,29,temperature,28.25,2026-01-19 12:00:00
964,323,soil_moisture,34.55,2025-07-26 02:00:00
965,431,rainfall,0.0,2025-07-02 21:00:00
966,90,rainfall,34.31,2025-08-19 07:00:00
967,168,humidity,69.98,2026-03-28 14:00:00
968,340,temperature,33.59,2025-12-25 19:00:00
969,288,soil_moisture,36.68,2025-07-07 03:00:00
970,61,rainfall,0.0,2026-02-05 10:00:00
971,186,soil_moisture,41.17,2026-01-27 18:00:00
972,122,rainfall,35.4,2025-12-21 22:00:00
973,204,rainfall,0.0,2025-08-23 22:00:00
974,384,rainfall,45.38,2025-08-17 11:00:00
975,205,rainfall,0.0,2025-12-25 16:00:00
976,10,temperature,26.65,2026-03-29 08:00:00
977,447,rainfall,0.0,2025-09-20 04:00:00
978,362,soil_moisture,27.44,2026-04-17 06:00:00
979,215,rainfall,0.0,2026-03-14 21:00:00
980,48,temperature,26.02,2025-12-31 10:00:00
981,220,rainfall,0.0,2026-01-29 05:00:00
982,330,humidity,62.78,2025-10-01 15:00:00
983,17,humidity,45.03,2025-07-19 10:00:00
984,413,temperature,28.6,2026-01-14 08:00:00
985,282,rainfall,0.0,2026-01-09 03:00:00
986,227,temperature,35.11,2025-10-17 01:00:00
987,36,rainfall,0.0,2026-03-19 03:00:00
988,16,rainfall,0.0,2025-08-20 04:00:00
989,36,humidity,52.23,2026-03-18 22:00:00
990,447,soil_moisture,29.77,2025-09-20 03:00:00
991,447,humidity,57.66,2025-09-18 10:00:00
992,185,soil_moisture,32.27,2026-03-05 08:00:00
993,28,humidity,40.37,2025-07-09 06:00:00
994,446,rainfall,0.0,2026-04-22 10:00:00
995,72,temperature,25.69,2025-08-20 06:00:00
996,5,soil_moisture,23.55,2026-04-08 11:00:00
997,343,soil_moisture,37.43,2026-01-13 13:00:00
998,354,rainfall,0.0,2026-03-07 19:00:00
999,293,temperature,22.14,2026-02-08 09:00:00
1000,134,rainfall,0.0,2026-01-07 21:00:00
1001,7,humidity,61.15,2025-12-16 13:00:00
1002,233,soil_moisture,29.56,2025-12-14 03:00:00
1003,29,humidity,42.12,2026-01-19 23:00:00
1004,377,temperature,37.04,2025-07-12 07:00:00
1005,310,rainfall,0.0,2025-12-23 07:00:00
1006,49,rainfall,0.0,2025-09-29 20:00:00
1007,192,temperature,27.54,2026-01-20 16:00:00
1008,372,soil_moisture,42.0,2025-10-28 09:00:00
1009,134,temperature,30.28,2026-01-08 06:00:00
1010,99,temperature,34.04,2025-10-08 20:00:00
1011,424,temperature,27.52,2026-01-05 02:00:00
1012,94,rainfall,0.0,2025-09-29 09:00:00
1013,72,soil_moisture,43.78,2025-08-21 16:00:00
1014,255,rainfall,0.0,2025-11-02 12:00:00
1015,361,soil_moisture,28.63,2025-10-20 03:00:00
1016,368,rainfall,0.0,2026-03-04 18:00:00
1017,300,humidity,71.18,2025-10-26 00:00:00
1018,372,temperature,29.67,2025-10-29 05:00:00
